Event picture number,Event name,Description,Interest,Start time,Finish time ,Event date,End date,Repeat,Address,Lat/Lon,Website,Phone
Happy_100.jpg,PT's Ranch,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2430 E. Pebble Road, Henderson, Las Vegas 89074",36.028488-115.117800,pteglv.com,702.998.9809
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"739 S Rainbow Blvd, Las Vegas, NV 89145",36.165540-115.244869,pteglv.com,702 878-3083
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"739 S Rainbow Blvd, Las Vegas, NV 89145",36.165540-115.244869,pteglv.com,702 878-3083
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"739 S Rainbow Blvd, Las Vegas, NV 89145",36.165540-115.244869,pteglv.com,702 878-3083
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"4604 W Sahara Ave, Las Vegas, NV 89102",36.148094-115.206793,pteglv.com,702 258-0224
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"4604 W Sahara Ave, Las Vegas, NV 89102",36.148094-115.206793,pteglv.com,702 258-0224
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"4604 W Sahara Ave, Las Vegas, NV 89102",36.148094-115.206793,pteglv.com,702 258-0224
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6235 S Decatur Blvd, Las Vegas, NV 89118",36.076747-115.208817,pteglv.com,702 948-8088
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"6235 S Decatur Blvd, Las Vegas, NV 89118",36.076747-115.208817,pteglv.com,702 948-8088
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6235 S Decatur Blvd, Las Vegas, NV 89118",36.076747-115.208817,pteglv.com,702 948-8088
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"347 N Nellis Blvd, Las Vegas, NV 89110",36.169678-115.062756,pteglv.com,702 452-9555
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"347 N Nellis Blvd, Las Vegas, NV 89110",36.169678-115.062756,pteglv.com,702 452-9555
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"347 N Nellis Blvd, Las Vegas, NV 89110",36.169678-115.062756,pteglv.com,702 452-9555
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2280 S Nellis Blvd, Las Vegas, NV 89104",36.145087-115.062789,pteglv.com,702 432-3348
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"2280 S Nellis Blvd, Las Vegas, NV 89104",36.145087-115.062789,pteglv.com,702 432-3348
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2280 S Nellis Blvd, Las Vegas, NV 89104",36.145087-115.062789,pteglv.com,702 432-3348
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"7550 Oso Blanca Rd, Las Vegas, NV 89149",36.297181-115.289318,pteglv.com,702.840.3884
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"7550 Oso Blanca Rd, Las Vegas, NV 89149",36.297181-115.289318,pteglv.com,702.840.3884
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"7550 Oso Blanca Rd, Las Vegas, NV 89149",36.297181-115.289318,pteglv.com,702.840.3884
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"7355 S. Buffalo Dr., Suite C, Las Vegas, NV 89113",36.054888-115.262059,pteglv.com,702.840.3881
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"7355 S. Buffalo Dr., Suite C, Las Vegas, NV 89113",36.054888-115.262059,pteglv.com,702.840.3881
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"7355 S. Buffalo Dr., Suite C, Las Vegas, NV 89113",36.054888-115.262059,pteglv.com,702.840.3881
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"8257 S. Fort Apache Dr., Las Vegas, NV, 89179",36.047847-115.297042,pteglv.com,702.840.3887
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"8257 S. Fort Apache Dr., Las Vegas, NV, 89179",36.047847-115.297042,pteglv.com,702.840.3887
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"8257 S. Fort Apache Dr., Las Vegas, NV, 89179",36.047847-115.297042,pteglv.com,702.840.3887
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"4880  Silverado Ranch Blvd, Las Vegas, NV 89139 ",36.014479-115.207073,pteglv.com,702.840.3883
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"4880  Silverado Ranch Blvd, Las Vegas, NV 89139 ",36.014479-115.207073,pteglv.com,702.840.3883
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"4880  Silverado Ranch Blvd, Las Vegas, NV 89139 ",36.014479-115.207073,pteglv.com,702.840.3883
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"7200 W. Lake Mead, Las Vegas, NV 89128",36.196779-115.248641,pteglv.com,702.840.3880
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"7200 W. Lake Mead, Las Vegas, NV 89128",36.196779-115.248641,pteglv.com,702.840.3880
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"7200 W. Lake Mead, Las Vegas, NV 89128",36.196779-115.248641,pteglv.com,702.840.3880
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3770 S. Hualapai Way, Las Vegas, NV, 89147",36.121507-115.314399,pteglv.com,702.933.3080
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3770 S. Hualapai Way, Las Vegas, NV, 89147",36.121507-115.314399,pteglv.com,702.840.3880
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3770 S. Hualapai Way, Las Vegas, NV, 89147",36.121507-115.314399,pteglv.com,702.840.3880
Happy_103.jpg,PT's Brewing,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3101 N. Tenaya Way, Las Vegas, 89128",36.216108-115.251288,pteglv.com,725.333.7151
Happy_101.jpg,PT's Brewing,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3101 N. Tenaya Way, Las Vegas, 89128",36.216108-115.251288,pteglv.com,725.333.7151
Happy_102.jpg,PT's Brewing,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3101 N. Tenaya Way, Las Vegas, 89128",36.216108-115.251288,pteglv.com,725.333.7151
Happy_103.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"825 W Flamingo Rd, Las Vegas, NV 89103",36.114988-115.176161,pteglv.com,702 367-1606
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"825 W Flamingo Rd, Las Vegas, NV 89103",36.114988-115.176161,pteglv.com,702 367-1606
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"825 W Flamingo Rd, Las Vegas, NV 89103",36.114988-115.176161,pteglv.com,702 367-1606
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"4420 N. Decatur Blvd, Las Vegas, NV 89130",36.239708-115.207008,pteglv.com,702-655-4462
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"4420 N. Decatur Blvd, Las Vegas, NV 89130",36.239708-115.207008,pteglv.com,702-655-4462
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"4420 N. Decatur Blvd, Las Vegas, NV 89130",36.239708-115.207008,pteglv.com,702-655-4462
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2875 S Nellis Blvd, Las Vegas, NV 89121",36.138483-115.067081,pteglv.com,702 641-1750
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"2875 S Nellis Blvd, Las Vegas, NV 89121",36.138483-115.067081,pteglv.com,702 641-1750
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2875 S Nellis Blvd, Las Vegas, NV 89121",36.138483-115.067081,pteglv.com,702 641-1750
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1089 E Tropicana Ave, Las Vegas, NV 89119",36.100628-115.139493,pteglv.com,702 895-9480
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1089 E Tropicana Ave, Las Vegas, NV 89119",36.100628-115.139493,pteglv.com,702 895-9480
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1089 E Tropicana Ave, Las Vegas, NV 89119",36.100628-115.139493,pteglv.com,702 895-9480
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3470 E Sunset Rd, Las Vegas, NV 89120",36.071892-115.099103,pteglv.com,702 434-4150
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3470 E Sunset Rd, Las Vegas, NV 89120",36.071892-115.099103,pteglv.com,702 434-4150
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3470 E Sunset Rd, Las Vegas, NV 89120",36.071892-115.099103,pteglv.com,702 434-4150
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3835 W Martin Ave, Las Vegas, NV 89118",36.067981-115.191061,pteglv.com,702 840-3882
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3835 W Martin Ave, Las Vegas, NV 89118",36.067981-115.191061,pteglv.com,702 840-3882
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3835 W Martin Ave, Las Vegas, NV 89118",36.067981-115.191061,pteglv.com,702 840-3882
Happy_99.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"310 E Warm Springs Rd, Las Vegas, NV 89119",36.058041-115.158114,pteglv.com,702 837-9175
Happy_98.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"310 E Warm Springs Rd, Las Vegas, NV 89119",36.058041-115.158114,pteglv.com,702 837-9175
Happy_100.jpg,PT's Pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"310 E Warm Springs Rd, Las Vegas, NV 89119",36.058041-115.158114,pteglv.com,702 837-9175
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"582 E. Silverado Ranch Rd. Las Vegas, NV 89123",36.013699-115.150896,pteglv.com,702.933.0496
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"582 E. Silverado Ranch Rd. Las Vegas, NV 89123",36.013699-115.150896,pteglv.com,702.933.0496
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"582 E. Silverado Ranch Rd. Las Vegas, NV 89123",36.013699-115.150896,pteglv.com,702.933.0496
Happy_103.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"61 W. Horizon Ridge Pkwy., Las Vegas, NV 89012",36.013096-114.993821,pteglv.com,702.566.9025
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"61 W. Horizon Ridge Pkwy., Las Vegas, NV 89012",36.013096-114.993821,pteglv.com,702.566.9025
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"61 W. Horizon Ridge Pkwy., Las Vegas, NV 89012",36.013096-114.993821,pteglv.com,702.566.9025
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1331 S. Boulder Hwy. Suite 100, Henderson, NV 89105",36.015137-114.957954,pteglv.com,702.307.5111
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1331 S. Boulder Hwy. Suite 100, Henderson, NV 89105",36.015137-114.957954,pteglv.com,702.307.5111
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1331 S. Boulder Hwy. Suite 100, Henderson, NV 89105",36.015137-114.957954,pteglv.com,702.307.5111
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"812 W Ann Rd, North Las Vegas, NV 89031",36.262376-115.153660,pteglv.com,702 649-6162
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"812 W Ann Rd, North Las Vegas, NV 89031",36.262376-115.153660,pteglv.com,702 649-6162
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"812 W Ann Rd, North Las Vegas, NV 89031",36.262376-115.153660,pteglv.com,702 649-6162
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6610 S. Fort Apache Rd., Las Vegas, NV 89148",36.068248-115.297396,pteglv.com,702.739.6725
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"6610 S. Fort Apache Rd., Las Vegas, NV 89148",36.068248-115.297396,pteglv.com,702.739.6725
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6610 S. Fort Apache Rd., Las Vegas, NV 89148",36.068248-115.297396,pteglv.com,702.739.6725
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"61 W Horizon Ridge Pkwy, Henderson, NV 89012",36.013079-114.993703,pteglv.com,702 566-9025
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"61 W Horizon Ridge Pkwy, Henderson, NV 89012",36.013079-114.993703,pteglv.com,702 566-9025
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"61 W Horizon Ridge Pkwy, Henderson, NV 89012",36.013079-114.993703,pteglv.com,702 566-9025
Happy_103.jpg,PT's Ranch,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6450 S. Durango Dr., Las Vegas, NV, 89113",36.071558-115.278815,pteglv.com,725.333.7153
Happy_101.jpg,PT's Ranch,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"6450 S. Durango Dr., Las Vegas, NV, 89113",36.071558-115.278815,pteglv.com,725.333.7153
Happy_102.jpg,PT's Ranch,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6450 S. Durango Dr., Las Vegas, NV, 89113",36.071558-115.278815,pteglv.com,725.333.7153
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6570 S. Buffalo Dr., Las Vegas, NV 89113",36.069061-115.260182,pteglv.com,702.614.7673
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"6570 S. Buffalo Dr., Las Vegas, NV 89113",36.069061-115.260182,pteglv.com,702.614.7673
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6570 S. Buffalo Dr., Las Vegas, NV 89113",36.069061-115.260182,pteglv.com,702.614.7673
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"9435 W. Tropicana Ave., Suite 108, Las Vegas, NV 89147",36.099414-115.299980,pteglv.com,702.871.6682
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"9435 W. Tropicana Ave., Suite 108, Las Vegas, NV 89147",36.099414-115.299980,pteglv.com,702.871.6682
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"9435 W. Tropicana Ave., Suite 108, Las Vegas, NV 89147",36.099414-115.299980,pteglv.com,702.871.6682
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"5630 S. Hualapai Way, Las Vegas, NV 89148",36.086600-115.314687,pteglv.com,702.243.0237
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"5630 S. Hualapai Way, Las Vegas, NV 89148",36.086600-115.314687,pteglv.com,702.243.0237
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"5630 S. Hualapai Way, Las Vegas, NV 89148",36.086600-115.314687,pteglv.com,702.243.0237
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2890 Bicentennial Highway, Henderson, NV 89044",35.943260-115.117005,pteglv.com,702.897.1582
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"2890 Bicentennial Highway, Henderson, NV 89044",35.943260-115.117005,pteglv.com,702.897.1582
